[2026-02-09 19:29:34] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260209_192934.log | fname=INIT
[2026-02-09 19:29:34] [DEBUG   ] [MainProcess] File enqueued successfully (7/20) | fname=0001_1700000446_2025_01.PDF
[2026-02-09 19:29:34] [DEBUG   ] [MainProcess] Putting file 8/20 into queue | fname=0001_1700000447_2025_01.PDF
[2026-02-09 19:29:34] [DEBUG   ] [MainProcess] File enqueued successfully (8/20) | fname=0001_1700000447_2025_01.PDF
[2026-02-09 19:29:34] [DEBUG   ] [MainProcess] Putting file 9/20 into queue | fname=0001_1700000448_2025_01.PDF
[2026-02-09 19:29:34] [INFO    ] [Worker-2] Worker-2 process started (PID=168643) | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-1] Worker-1 process started (PID=168642) | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-2] Thread env — OMP=10, MKL=10, NUMEXPR=10 | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-1] Thread env — OMP=10, MKL=10, NUMEXPR=10 | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-2] Worker-2 initializing PaddleOCR model... | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-1] Worker-1 initializing PaddleOCR model... | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-0] Worker-0 process started (PID=168641) | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-0] Thread env — OMP=10, MKL=10, NUMEXPR=10 | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-0] Worker-0 initializing PaddleOCR model... | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-3] Worker-3 process started (PID=168644) | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-3] Thread env — OMP=10, MKL=10, NUMEXPR=10 | fname=INIT
[2026-02-09 19:29:34] [INFO    ] [Worker-3] Worker-3 initializing PaddleOCR model... | fname=INIT
[2026-02-09 19:29:52] [INFO    ] [Worker-1] Worker-1 PaddleOCR model initialized in 17.36s | fname=INIT
[2026-02-09 19:29:52] [INFO    ] [Worker-1] Worker-1 entering processing loop | fname=INIT
[2026-02-09 19:29:52] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 19:29:52] [INFO    ] [Worker-1] Worker-1 picked up task | fname=0001_1700000163_2025_01.PDF
[2026-02-09 19:29:52] [INFO    ] [Worker-1] Worker-1 starting OCR (0.02 MB) | fname=0001_1700000163_2025_01.PDF
[2026-02-09 19:29:52] [DEBUG   ] [MainProcess] File enqueued successfully (9/20) | fname=0001_1700000448_2025_01.PDF
[2026-02-09 19:29:52] [DEBUG   ] [MainProcess] Putting file 10/20 into queue | fname=0001_1700000449_2025_01.PDF
[2026-02-09 19:29:53] [INFO    ] [Worker-2] Worker-2 PaddleOCR model initialized in 18.98s | fname=INIT
[2026-02-09 19:29:53] [INFO    ] [Worker-2] Worker-2 entering processing loop | fname=INIT
[2026-02-09 19:29:53] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 19:29:53] [INFO    ] [Worker-2] Worker-2 picked up task | fname=0001_1700000354_2025_02.PDF
[2026-02-09 19:29:53] [DEBUG   ] [MainProcess] File enqueued successfully (10/20) | fname=0001_1700000449_2025_01.PDF
[2026-02-09 19:29:53] [DEBUG   ] [MainProcess] Putting file 11/20 into queue | fname=0001_1700000450_2025_01.PDF
[2026-02-09 19:29:53] [INFO    ] [Worker-2] Worker-2 starting OCR (0.02 MB) | fname=0001_1700000354_2025_02.PDF
[2026-02-09 19:29:54] [INFO    ] [Worker-0] Worker-0 PaddleOCR model initialized in 19.63s | fname=INIT
[2026-02-09 19:29:54] [INFO    ] [Worker-0] Worker-0 entering processing loop | fname=INIT
[2026-02-09 19:29:54] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 19:29:54] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000354_2025_03.PDF
[2026-02-09 19:29:54] [DEBUG   ] [MainProcess] File enqueued successfully (11/20) | fname=0001_1700000450_2025_01.PDF
[2026-02-09 19:29:54] [DEBUG   ] [MainProcess] Putting file 12/20 into queue | fname=0001_1700000451_2025_01.PDF
[2026-02-09 19:29:54] [INFO    ] [Worker-0] Worker-0 starting OCR (0.30 MB) | fname=0001_1700000354_2025_03.PDF
[2026-02-09 19:29:55] [INFO    ] [Worker-3] Worker-3 PaddleOCR model initialized in 20.84s | fname=INIT
[2026-02-09 19:29:55] [INFO    ] [Worker-3] Worker-3 entering processing loop | fname=INIT
[2026-02-09 19:29:55] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 19:29:55] [INFO    ] [Worker-3] Worker-3 picked up task | fname=0001_1700000356_2025_01.PDF
[2026-02-09 19:29:55] [DEBUG   ] [MainProcess] File enqueued successfully (12/20) | fname=0001_1700000451_2025_01.PDF
[2026-02-09 19:29:55] [INFO    ] [Worker-3] Worker-3 starting OCR (0.30 MB) | fname=0001_1700000356_2025_01.PDF
[2026-02-09 19:29:55] [DEBUG   ] [MainProcess] Putting file 13/20 into queue | fname=0001_1700000452_2025_01.PDF
